url_crawl;skelbimo_pavadinimas;kaina_eur;Plotas:;Kambarių sk.:;Aukštas:;Aukštų sk.:;Metai:;Pastato tipas:;Šildymas:;Įrengimas:;Ypatybės:;Papildomos patalpos:;Papildoma įranga:;Apsauga:;Nuoroda;Įdėtas;Redaguotas;Įsiminė;Peržiūrėjo;error_get_coordinates;Skelbimą peržiūrėjo (iš viso/šiandien);error_get_energy_consumption_class;error_get_air_polution_data;Namo numeris:;coordinate_x;coordinate_y;energijos_suvartojimo_klase;Buto numeris:;Azoto dioksidas (NO2);Kietosios dalelės (KD10);Aktyvus iki;Pastato energijos suvartojimo klasė:;error_get_perziuru_sk;scrape_date
https://www.aruodas.lt/butai-vilniuje-senamiestyje-saviciaus-g-parduodamas-2k-butas-senamiestyje-saviciaus-1-3241558/;Vilnius, Senamiestis, Savičiaus g., 2 kambarių butas;185000.0;37,1 m²;2;3;3;1940;Mūrinis;Elektra, kietu kuru;Įrengtas;;;;;www.aruodas.lt/1-3241558;2022-08-22;2022-08-22;12;888/3 (iš viso/šiandien);;888/3;'NoneType' object has no attribute 'text';;;54.679094;25.289317;;;17.4 µg/m3;23.8 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-siauliu-g-mikalojaus-ziedas-vienas-prabangiausiu-1-3237114/;Vilnius, Senamiestis, Šiaulių g., 6 kambarių butas;850000.0;134 m²;6;3;3;2009;Mūrinis;Centrinis kolektorinis;Įrengtas;Butas palėpėje, Butas per kelis aukštus, Uždaras kiemas, Virtuvė sujungta su kambariu;Balkonas, Terasa, Pirtis, Vieta automobiliui;Kondicionierius, Šaldytuvas, Virtuvės komplektas, Viryklė, Židinys, Indaplovė, Dušo kabina, Vonia;Šarvuotos durys, Signalizacija, Budintis sargas;www.aruodas.lt/1-3237114;2022-08-08;2022-08-14;6;1014/5 (iš viso/šiandien);;1014/5;;;10;54.677562;25.282737;4 Klasė Vidutinė (4-5);;15 µg/m3;22.6 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-siauliu-g-parduodamas-isskirtinis-stilingai-ir-1-3242641/;Vilnius, Senamiestis, Šiaulių g., 2 kambarių butas;215000.0;35,43 m²;2;2;3;1940;Mūrinis;Centrinis, elektra;Įrengtas;Aukštos lubos, Nauja kanalizacija, Nauja elektros instaliacija, Uždaras kiemas;Sandėliukas;Su baldais, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Indaplovė, Dušo kabina;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3242641;2022-08-24;2022-09-13;24;1120/5 (iš viso/šiandien);;1120/5;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.67663;25.283563;;;;;2022-11-22;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-siauliu-g-unikali-galimybe-gyventi-pacioje-senamiescio-1-3236508/;Vilnius, Senamiestis, Šiaulių g., 4 kambarių butas;1750000.0;204,88 m²;4;2;3;2009;Mūrinis;Centrinis kolektorinis;Įrengtas;Aukštos lubos, Uždaras kiemas, Virtuvė sujungta su kambariu;Balkonas, Terasa, Pirtis, Vieta automobiliui, Drabužinė;Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Židinys, Indaplovė, Dušo kabina, Vonia;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna, Vaizdo kameros, Budintis sargas;www.aruodas.lt/1-3236508;2022-08-05;2022-09-02;9;2515/16 (iš viso/šiandien);;2515/16;;;10;54.677562;25.282737;4 Klasė Vidutinė (4-5);;15 µg/m3;22.6 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-siltadarzio-g-parduodamas-butas-su-vaizdu-i-bernardinu-soda-1-3206531/;Vilnius, Senamiestis, Šiltadaržio g., 4 kambarių butas;340000.0;72,57 m²;4;3;3;1940 statyba, 2008 renovacija;Mūrinis;Dujinis;Įrengtas;Internetas, Kabelinė televizija;;Skalbimo mašina, Su baldais, Vonia;Šarvuotos durys;www.aruodas.lt/1-3206531;2022-05-05;2022-07-01;23;3046/3 (iš viso/šiandien);;kov-46;;;;54.684913;25.291907;5 Klasė Vidutinė (4-5);;16 µg/m3;24.8 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-atgimstancioje-senamiescio-dalyje-1-3225454/;Vilnius, Senamiestis, Sodų g., 2 kambarių butas;125000.0;37 m²;2;3;4;1940;Mūrinis;Dujinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Aukštos lubos, Nauja kanalizacija, Uždaras kiemas;Balkonas, Vieta automobiliui;;Kodinė laiptinės spyna;www.aruodas.lt/1-3225454;2022-09-08;2022-09-08;127;626/15 (iš viso/šiandien);;626/15;'NoneType' object has no attribute 'text';;9;54.673048;25.283178;;;15.3 µg/m3;24.1 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-bohemiski-apartamentai-senamiestyje-jeigu-1-3209183/;Vilnius, Senamiestis, Sodų g., 2 kambarių butas;192000.0;41 m²;2;1;4;1940;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3209183;2022-09-13;2022-09-13;38;47/15 (iš viso/šiandien);;47/15;;;;54.673305;25.283273;3 Klasė Gera (1-3);;14.9 µg/m3;23.4 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-parduodamas-15-k-butas-su-atskiru-iejimu-is-1-3245597/;Vilnius, Senamiestis, Sodų g., 1 kambario butas;150000.0;44,44 m²;1;1;4;1940;Mūrinis;Dujinis;Įrengtas;Internetas, Aukštos lubos, Virtuvė sujungta su kambariu;;Su baldais, Skalbimo mašina;Šarvuotos durys, Signalizacija;www.aruodas.lt/1-3245597;2022-09-01;2022-09-01;6;583/5 (iš viso/šiandien);;583/5;'NoneType' object has no attribute 'text';;;54.672856;25.283105;;;15.5 µg/m3;24.4 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-parduodamas-isskirtinis-4-5-kambariu-135-kv-1-3249621/;Vilnius, Senamiestis, Sodų g., 5 kambarių butas;599000.0;134,99 m²;5;4;4;2021;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Butas per kelis aukštus;Balkonas;Šildomos grindys;;www.aruodas.lt/1-3249621;2022-09-12;2022-09-12;10;317/39 (iš viso/šiandien);;317/39;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.673422;25.283683;;;;;;A;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-parduodami-labai-modernus-ir-kokybiski-1-3238834/;Vilnius, Senamiestis, Sodų g., 3 kambarių butas;515000.0;89,69 m²;3;3;3;2021;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3238834;2022-08-11;2022-08-15;11;1545/2 (iš viso/šiandien);;1545/2;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';6A;54.672844;25.284895;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-parduodamos-patalpos-butas-paciame-miesto-1-3245679/;Vilnius, Senamiestis, Sodų g., 2 kambarių butas;119000.0;32,88 m²;2;4;4;1940 statyba, 2021 renovacija;Mūrinis;Kita;Įrengtas;Aukštos lubos, Virtuvė sujungta su kambariu;;;;www.aruodas.lt/1-3245679;2022-09-01;2022-09-03;35;1238/13 (iš viso/šiandien);;1238/13;'NoneType' object has no attribute 'text';;9;54.673048;25.283178;;;15.3 µg/m3;24.1 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-prestiziniai-naujai-irengti-apartamentai-1-3243361/;Vilnius, Senamiestis, Sodų g., 3 kambarių butas;460000.0;72 m²;3;3;3;2021;Mūrinis;Centrinis kolektorinis;Įrengtas;Aukštos lubos, Uždaras kiemas, Virtuvė sujungta su kambariu;Balkonas, Terasa;Kondicionierius, Su baldais, Šildomos grindys, Virtuvės komplektas, Rekuperacinė sistema;Šarvuotos durys, Signalizacija, Vaizdo kameros;www.aruodas.lt/1-3243361;2022-08-26;2022-09-07;17;1232/5 (iš viso/šiandien);;1232/5;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';6A;54.672844;25.284895;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sodu-g-vilniaus-centre-sodu-g-parduodamas-jaukus-1-3228110/;Vilnius, Senamiestis, Sodų g., 3 kambarių butas;199999.0;65,37 m²;3;2;3;1963;Mūrinis;Kietu kuru;Įrengtas;Atskiras įėjimas, Aukštos lubos, Tualetas ir vonia atskirai, Uždaras kiemas;Sandėliukas;Su baldais;Signalizacija;www.aruodas.lt/1-3228110;2022-07-12;2022-08-18;24;3060/12 (iš viso/šiandien);;gruod-60;;;7;54.673305;25.283273;3 Klasė Gera (1-3);23A;14.9 µg/m3;23.4 µg/m3;2022-10-10;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-stikliu-g--ypatingai-sviesus-butas-stikliu-gatveje-1-3237728/;Vilnius, Senamiestis, Stiklių g., 2 kambarių butas;320000.0;56 m²;2;2;3;1930;Mūrinis;Centrinis;Įrengtas;Aukštos lubos, Nauja kanalizacija, Nauja elektros instaliacija, Uždaras kiemas, Internetas, Kabelinė televizija;;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3237728;2022-08-09;2022-08-09;12;453/1 (iš viso/šiandien);;453/1;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.680188;25.286111;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-stikliu-g-isskirtine-proga-parduodamas-erdvus-ir-1-3173798/;Vilnius, Senamiestis, Stiklių g., 4 kambarių butas;350000.0;67 m²;4;3;3;1914 statyba, 2007 renovacija;Mūrinis;Dujinis;Įrengtas;Aukštos lubos, Uždaras kiemas;Balkonas, Vieta automobiliui, Yra palėpė, Drabužinė;;Kodinė laiptinės spyna;www.aruodas.lt/1-3173798;2022-01-24;2022-07-12;24;3451/1 (iš viso/šiandien);;saus-51;;;7;54.679986;25.286564;4 Klasė Vidutinė (4-5);;17.3 µg/m3;23.8 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-stikliu-g-namai-ikvepiantys-gyventi-ypatingai-xvi-a-1-3170582/;Vilnius, Senamiestis, Stiklių g., 4 kambarių butas;1490000.0;147 m²;4;1;3;1940 statyba, 2014 renovacija;Mūrinis;Elektra;Įrengtas;;;;;www.aruodas.lt/1-3170582;2022-08-17;2022-09-07;21;1178/9 (iš viso/šiandien);;1178/9;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.68019;25.286118;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-stikliu-g-parduodamas-2-kambariu-8422-m-butas-1-3243479/;Vilnius, Senamiestis, Stiklių g., 2 kambarių butas;440000.0;84,22 m²;2;2;3;1940;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3243479;2022-08-26;2022-08-26;3;276/1 (iš viso/šiandien);;276/1;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.680384;25.286034;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-kvieciame-i-atvirus-namus-rugsejo-14d-1-3249013/;Vilnius, Senamiestis, Subačiaus g., 2 kambarių butas;265000.0;41 m²;2;2;4;1940;Mūrinis;Centrinis;Įrengtas;Aukštos lubos, Uždaras kiemas, Virtuvė sujungta su kambariu;Rūsys, Vieta automobiliui;Virtuvės komplektas, Židinys;;www.aruodas.lt/1-3249013;2022-09-10;2022-09-10;13;326/6 (iš viso/šiandien);;326/6;;'NoneType' object has no attribute 'find_all';8;54.676511;25.290171;6 Klasė Bloga (6-8);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-parduodamas-2-kambariu-butas-subaciaus-g-1-3225150/;Vilnius, Senamiestis, Subačiaus g., 2 kambarių butas;166000.0;35,72 m²;2;3;3;1940;Mūrinis;Dujinis;Įrengtas;Atskiras įėjimas, Nauja kanalizacija, Nauja elektros instaliacija, Uždaras kiemas;Vieta automobiliui;Šaldytuvas, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Indaplovė, Dušo kabina;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3225150;2022-07-28;2022-08-05;76;2063/6 (iš viso/šiandien);;birž-63;'NoneType' object has no attribute 'text';;12;54.676453;25.291033;;;15.3 µg/m3;23.1 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-parduodamas-nestandartinis-2-kambariu-butas-1-3230632/;Vilnius, Senamiestis, Subačiaus g., 2 kambarių butas;119800.0;40,94 m²;2;1;4;1958;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3230632;2022-07-19;2022-08-10;137;7708/28 (iš viso/šiandien);;7708/28;;'NoneType' object has no attribute 'find_all';;54.676812;25.30425;8 Klasė Bloga (6-8);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-parduodami-isskirtiniai-prabangus-100-kv-m-1-3247813/;Vilnius, Senamiestis, Subačiaus g., 3 kambarių butas;899999.0;100 m²;3;2;3;2004;Mūrinis;Centrinis kolektorinis;Įrengtas;Uždaras kiemas, Aukštos lubos;Vieta automobiliui;Skalbimo mašina, Šaldytuvas, Viryklė, Indaplovė, Dušo kabina, Vonia;Šarvuotos durys, Signalizacija, Vaizdo kameros, Kodinė laiptinės spyna;www.aruodas.lt/1-3247813;2022-09-07;2022-09-12;3;288/5 (iš viso/šiandien);;288/5;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.676366;25.292333;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-prabangiausio-sostines-projekto-varda-pelne-1-3205289/;Vilnius, Senamiestis, Subačiaus g., 3 kambarių butas;1200000.0;92 m²;3;3;3;2020;Mūrinis;Centrinis kolektorinis;Įrengtas;Aukštos lubos, Uždaras kiemas, Virtuvė sujungta su kambariu;Sandėliukas, Vieta automobiliui, Yra palėpė;Kondicionierius, Su baldais, Virtuvės komplektas, Indaplovė, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros, Budintis sargas;www.aruodas.lt/1-3205289;2022-08-22;2022-09-01;50;1443/14 (iš viso/šiandien);;1443/14;;;20;54.67646;25.293989;15 Klasė Ypač bloga (12-15);;15.4 µg/m3;23.3 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-prestizineje-vilniaus-miesto-vietoje-1-3242417/;Vilnius, Senamiestis, Subačiaus g., 2 kambarių butas;215000.0;39 m²;2;2;4;2017;Mūrinis;Centrinis kolektorinis;Įrengtas;Internetas, Aukštos lubos, Virtuvė sujungta su kambariu, Kabelinė televizija;Balkonas;Su baldais, Skalbimo mašina;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3242417;2022-08-23;2022-09-07;17;1907/8 (iš viso/šiandien);;rugp-07;;;;54.676177;25.293813;4 Klasė Vidutinė (4-5);;15.4 µg/m3;23.3 µg/m3;;A;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-stilingas-dvieju-kambariu-butas-naujame-name-1-3239642/;Vilnius, Senamiestis, Subačiaus g., 2 kambarių butas;199500.0;43,56 m²;2;1;3;2006 statyba, 2004 renovacija;Mūrinis;Centrinis kolektorinis, centrinis;Įrengtas;Virtuvė sujungta su kambariu;;Dušo kabina, Vonia;Šarvuotos durys;www.aruodas.lt/1-3239642;2022-08-16;2022-09-14;32;1598/4 (iš viso/šiandien);;1598/4;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.676362;25.292335;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-svajoniu-vietoje-senamiescio-sirdyje-1-3246567/;Vilnius, Senamiestis, Subačiaus g., 2 kambarių butas;229000.0;52,87 m²;2;2;2;1940;Mūrinis;Dujinis;Įrengtas;Uždaras kiemas, Internetas, Virtuvė sujungta su kambariu;Sandėliukas, Yra palėpė;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Židinys, Plastikiniai vamzdžiai, Indaplovė, Vonia;Šarvuotos durys;www.aruodas.lt/1-3246567;2022-09-05;2022-09-06;19;576/12 (iš viso/šiandien);;576/12;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';6;54.676499;25.289746;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-subaciaus-g-vieno-prabangiausiu-sostines-projektu-varda-1-3246703/;Vilnius, Senamiestis, Subačiaus g., 2 kambarių butas;577000.0;62 m²;2;1;4;2020;Mūrinis;Centrinis kolektorinis;Įrengtas;Nauja elektros instaliacija, Uždaras kiemas, Virtuvė sujungta su kambariu;Sandėliukas, Balkonas, Terasa, Vieta automobiliui;Su baldais, Šildomos grindys, Virtuvės komplektas, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3246703;2022-09-05;2022-09-07;5;441/5 (iš viso/šiandien);;441/5;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';22;54.676801;25.294238;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-dvasios-g-vilniaus-miesto-savivaldybe-vieso-aukciono-1-3229906/;Vilnius, Senamiestis, Šv. Dvasios g., 2 kambarių butas;113400.0;39,52 m²;2;1;2;1940;Mūrinis;Kita;Kita;Varžytynės/aukcionas;;;;www.aruodas.lt/1-3229906;2022-07-18;2022-08-16;18;1926/9 (iš viso/šiandien);;rugs-26;'NoneType' object has no attribute 'text';;4;54.674323;25.290792;;18;19.5 µg/m3;24.9 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-ignoto-g-stilingas-ir-jaukus-keturiu-kambariu-butas-1-3243489/;Vilnius, Senamiestis, Šv. Ignoto g., 4 kambarių butas;450000.0;84 m²;4;2;3;1940;Mūrinis;Kietu kuru, elektra;Įrengtas;Butas per kelis aukštus, Virtuvė sujungta su kambariu;Vieta automobiliui;Židinys, Su baldais, Skalbimo mašina, Šaldytuvas, Virtuvės komplektas, Vonia;Šarvuotos durys;www.aruodas.lt/1-3243489;2022-08-26;2022-09-05;13;980/4 (iš viso/šiandien);;980/4;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.682754;25.281322;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-kazimiero-g-isskirtineje-senamiescio-vietoje-parduodamas-1-3242245/;Vilnius, Senamiestis, Šv. Kazimiero g., 3 kambarių butas;700000.0;78 m²;3;1;3;1940;Mūrinis;Centrinis;Įrengtas;Aukštos lubos, Virtuvė sujungta su kambariu;Sandėliukas, Vieta automobiliui;Plastikiniai vamzdžiai, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3242245;2022-08-23;2022-09-14;1;393/4 (iš viso/šiandien);;393/4;;;9;54.677565;25.291297;5 Klasė Vidutinė (4-5);;15.1 µg/m3;23 µg/m3;;D;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-kazimiero-g-parduodami-unikalus-139-kvm-ploto-1-3238884/;Vilnius, Senamiestis, Šv. Kazimiero g., 5 kambarių butas;630000.0;126 m²;5;3;4;2020;Mūrinis;Centrinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3238884;2022-08-12;2022-09-08;6;1154/6 (iš viso/šiandien);;1154/6;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.677668;25.290049;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g--atskiras-iejimas-erdvi-terasa-pilnai-1-3238920/;Vilnius, Senamiestis, Šv. Stepono g., 2 kambarių butas;209500.0;83 m²;2;1;3;1910;Mūrinis;Elektra, dujinis, kita;Įrengtas;Atskiras įėjimas, Aukštos lubos, Internetas, Kabelinė televizija;Sandėliukas, Terasa, Rūsys, Vieta automobiliui;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Židinys, Plastikiniai vamzdžiai, Dušo kabina, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3238920;2022-08-12;2022-08-12;22;1431/5 (iš viso/šiandien);list index out of range;1431/5;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;;;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-english-description-below-2-k-butas-sv-1-3242657/;Vilnius, Senamiestis, Šv. Stepono g., 2 kambarių butas;177000.0;37,7 m²;2;1;1;1890;Mūrinis;Dujinis;Įrengtas;Aukštos lubos, Nauja kanalizacija, Nauja elektros instaliacija, Uždaras kiemas, Internetas, Virtuvė sujungta su kambariu;Terasa, Vieta automobiliui, Yra palėpė;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Vonia;;www.aruodas.lt/1-3242657;2022-08-24;2022-08-26;33;1801/11 (iš viso/šiandien);list index out of range;1801/11;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';14;;;;;;;2022-09-23;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-isskirtineje-vilniaus-senamiescio-vietoje-sv-1-3246309/;Vilnius, Senamiestis, Šv. Stepono g., 2 kambarių butas;100000.0;48,06 m²;2;1;2;1940;Mūrinis;Dujinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Nauja kanalizacija, Nauja elektros instaliacija;;;;www.aruodas.lt/1-3246309;2022-09-04;2022-09-06;17;1055/17 (iš viso/šiandien);;1055/17;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.672443;25.279911;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-istoriniame-vilniaus-kvartale-sv-stepono-g-1-3224644/;Vilnius, Senamiestis, Šv. Stepono g., 2 kambarių butas;208000.0;52,44 m²;2;2;3;1940;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3224644;2022-07-15;2022-07-16;66;2135/4 (iš viso/šiandien);;bal-35;'NoneType' object has no attribute 'text';;;54.672701;25.280686;;;14.9 µg/m3;23.5 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-jaukiai-irengtas-butas-su-autentiskomis-1-3247023/;Vilnius, Senamiestis, Šv. Stepono g., 3 kambarių butas;284900.0;61 m²;3;2;3;1940 statyba, 2002 renovacija;Mūrinis;Dujinis;Įrengtas;Aukštos lubos, Virtuvė sujungta su kambariu;Terasa;Su baldais, Vonia;Kodinė laiptinės spyna;www.aruodas.lt/1-3247023;2022-09-05;2022-09-10;27;926/4 (iš viso/šiandien);;926/4;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.672431;25.279961;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-juk-taip-gera-gyventi-centre-didingiausi-1-3249813/;Vilnius, Senamiestis, Šv. Stepono g., 2 kambarių butas;250000.0;64 m²;2;2;2;1940 statyba, 2002 renovacija;Mūrinis;Dujinis;Įrengtas;Butas per kelis aukštus, Uždaras kiemas;Balkonas, Terasa, Drabužinė;Šaldytuvas, Virtuvės komplektas, Viryklė, Dušo kabina, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3249813;2022-09-13;2022-09-13;28;449/81 (iš viso/šiandien);;449/81;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.673862;25.280936;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-naujame-kvartale-naujamiestyje-parduodamas-31-1-3246963/;Vilnius, Senamiestis, Šv. Stepono g., 1 kambario butas;131730.0;31,59 m²;1;4;4;2023;Monolitinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Aukštos lubos, Virtuvė sujungta su kambariu;;Šildomos grindys, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3246963;2022-09-05;2022-09-06;3;184/2 (iš viso/šiandien);;184/2;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';33;54.670363;25.278551;;;;;;A+;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-naujame-kvartale-naujamiestyje-parduodamas-31-1-3246967/;Vilnius, Senamiestis, Šv. Stepono g., 1 kambario butas;141386.0;31,28 m²;1;3;4;2023;Monolitinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Virtuvė sujungta su kambariu;Balkonas;Šildomos grindys, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3246967;2022-09-05;2022-09-12;5;158/4 (iš viso/šiandien);;158/4;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';33;54.670363;25.278551;;;;;;A+;;14_09_2022
